Open,High,Low,Close,Adj Close,Volume,SMA_50,EMA_50,EMA_200,RSI,Stochastic_%K,Stochastic_%D,MACD,MACD_signal,MACD_hist,ADX,MFI,OBV,ATR,BB_upper,BB_middle,BB_lower,KC_lower,KC_middle,KC_upper,Donchian_upper,Donchian_lower,Target
0.9363840222358704,1.004464030265808,0.9079239964485168,0.9994419813156128,0.8430765271186829,535796800,,,,,,,,,,,,535796800.0,,,,,,,,,,0
0.966517984867096,0.9877229928970337,0.9034600257873535,0.9151790142059326,0.771996796131134,512377600,,,,,,,,,,,,23419200.0,,,,,,,,,,1
0.9263389706611633,0.9871649742126465,0.919642984867096,0.9285709857940674,0.7832933664321899,778321600,,,,,,,,,,,,801740800.0,,,,,,,,,,0
0.9475449919700623,0.955357015132904,0.8482139706611633,0.8482139706611633,0.7155085802078247,767972800,,,,,,,,,,,,33768000.0,,,,,,,,,,1
0.861607015132904,0.9017860293388367,0.8526790142059326,0.888392984867096,0.7494012713432312,460734400,,,,,,,,,,,,494502400.0,,,,,,,,,,0
0.9107139706611633,0.9129459857940674,0.845982015132904,0.872767984867096,0.7362207770347595,505064000,,,,,,,,,,,,-10561600.0,,,,,,,,,,0
0.8565850257873535,0.8872770071029663,0.8080360293388367,0.828125,0.698562502861023,441548800,,,,,,,,,,,,-452110400.0,,,,,,,,,,0
0.8482139706611633,0.8526790142059326,0.7723209857940674,0.7784600257873535,0.6566678285598755,976068800,,,,,,,,,,,,-1428179200.0,,,,,,,,,,1
0.8436099886894226,0.8816959857940674,0.825892984867096,0.8638389706611633,0.7286888957023621,1032684800,,,,,,,,,,,,-395494400.0,,,,,,,,,,1
0.892857015132904,0.9129459857940674,0.8872770071029663,0.896763026714325,0.756462037563324,390376000,,,,,,,,,,,,-5118400.0,,,,,,,,,,1
0.9017860293388367,0.9464290142059326,0.896763026714325,0.928013026714325,0.7828227281570435,459177600,,,,,,,,,,,,454059200.0,,,,,,,,,,1
0.9430800080299377,0.970982015132904,0.9229909777641296,0.9514510035514832,0.8025936484336853,597643200,,,,,,,,,,,,1051702400.0,,,,,,,,,,1
1.03125,1.0848209857940674,1.0133930444717407,1.0133930444717407,0.8548449277877808,1831132800,,,,,,,,,,,,2882835200.0,,,,,,,,,,0
1.020089030265808,1.020089030265808,0.9838169813156128,0.993861973285675,0.8383694291114807,495924800,,,,,,,,,,,57.07885215019896,2386910400.0,,,,,,,,,,0
0.9681919813156128,1.0066959857940674,0.9386159777641296,0.9486610293388367,0.8002402186393738,440876800,,,,50.538556916029265,,,,,,,54.364489530764274,1946033600.0,0.07272132396763677,,,,,,,,,1
0.9375,1.010045051574707,0.9140629768371582,1.0022319555282593,0.8454300761222839,497145600,,,,56.900529674644304,66.96448008219402,,,,,,59.749225676595216,2443179200.0,0.07519754706912385,,,,,,,,,0
0.982142984867096,1.019531011581421,0.9799110293388367,0.9838169813156128,0.8298961520195007,367158400,,,,54.3143070392356,65.89301427205403,,,,,,58.01079359696544,2076020800.0,0.07153830766032188,,,,,,,,,0
0.9715399742126465,1.0089290142059326,0.955357015132904,0.982142984867096,0.8284839987754822,340144000,,,,54.07370250508296,69.46442286173503,67.44063907199437,,,,,60.43984051003552,1735876800.0,0.06974672734278418,,,,,,,,,0
0.9659600257873535,0.9899550080299377,0.8984379768371582,0.9073659777641296,0.7654058933258057,423348800,,,,44.574732076796465,59.345385233561196,64.90094078911675,,,,,60.52333089968382,1312528000.0,0.07185791176265025,,,,,,,,,1
0.9017860293388367,0.9274550080299377,0.84375,0.9263389706611633,0.7814105749130249,701680000,,,,47.113303111190795,53.21439743041992,60.674735175238716,,,,,59.171271220760254,2014208000.0,0.07297816986466063,1.0475477663945236,0.9228515446186065,0.7981553228426894,0.7747079519849074,0.9228515446186065,1.0709951372523057,1.0848209857940674,0.7723209857940674,0
0.9285709857940674,0.9375,0.892857015132904,0.8950889706611633,0.7550496459007263,318035200,,,,43.57332119384273,43.928635915120445,52.16280619303385,,,,,63.22679572170243,1696172800.0,0.07035937836864439,1.0377221338128577,0.9176338940858841,0.7975456543589104,0.777669385217485,0.9202074899559929,1.0627455946945008,1.0848209857940674,0.7723209857940674,0
0.8995540142059326,0.9118300080299377,0.8660709857940674,0.8822540044784546,0.7442227602005005,464195200,,,,42.17177079972473,36.77952424842114,44.64085253132051,,,,,66.16965460578912,1231977600.0,0.06813251607519633,1.0370640111893472,0.9159876435995102,0.7949112760096733,0.7789138209116973,0.9165928722914655,1.0542719236712337,1.0848209857940674,0.7723209857940674,1
0.8956469893455505,0.9308040142059326,0.8950889706611633,0.9224330186843872,0.7781156301498413,475193600,,,,47.82903141310977,31.230586453523525,37.31291553902171,,,,,64.14263459305769,1707171200.0,0.06639308816144926,1.0366590512091323,0.9156807452440262,0.7947024392789201,0.7833346950371958,0.917149076709839,1.0509634583824823,1.0848209857940674,0.7723209857940674,1
0.928013026714325,0.982142984867096,0.9252229928970337,0.9642860293388367,0.8134208917617798,425320000,,,,52.988259547656725,34.80207557583858,34.27072875926108,,,,,64.4089564871317,2132491200.0,0.06580960667411305,1.0400725637812933,0.9214843481779098,0.8028961325745263,0.7891948285549314,0.9216383102935531,1.054081792032175,1.0848209857940674,0.7723209857940674,1
